record_id,docket_entry,attachment_number,filed_date_iso,filed_date_display,docket_description,document_label,document_type,file_name,public_access_status,page_count_exact,pacer_billable_pages_estimate,page_count_note,size_bytes,sha256,sha1,md5,pdf_encrypted,pdf_title,pdf_author,pdf_subject,pdf_creator,pdf_producer,pdf_creation_date,pdf_modified_date,best_available_pdf_url,recap_pdf_url,internet_archive_url,courtlistener_document_url,pacer_pdf_url,pacer_price_display,pacer_price_usd,source_docket_url
0274,274,0,2026-08-10,"Aug 10, 2026","MOTION to Seal by APPLE, INC.. (Attachments: # 1 Declaration of Liza M. Walsh with Exhibit 1, # 2 Declaration of Eric Willis with Exhibit 1, # 3 Statement in Lieu of Brief, # 4 Proposed Findings of Fact and Conclusions of Law, # 5 Text of Proposed Order)(WALSH, LIZA) (Entered: 08/10/2026)",Main Document,Seal,"0274. (08-10-2026) MOTION to Seal by APPLE, INC.pdf",FREE_RECAP_PDF_AVAILABLE,3,3,Exact local PDF page count.,155698,94dc66ef09bee98de0f02362a0ed95d9cd6faefb9953c8b33ca01ab7701c5ba9,f3cee8e6afe2e26b7a64f744441ccac5a210acea,489307e6dd0ba2414c2b8dbec3dc1859,False,,,,Aspose Pty Ltd.,"Aspose.PDF for .NET 24.6.0; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:19000101000000-07'00',D:20260810201841-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.0.pdf,https://www.courtlistener.com/docket/68869775/274/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024285974?caseid=550383,$0.30,0.30,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0274-001,274,1,2026-08-10,"Aug 10, 2026","MOTION to Seal by APPLE, INC.. (Attachments: # 1 Declaration of Liza M. Walsh with Exhibit 1, # 2 Declaration of Eric Willis with Exhibit 1, # 3 Statement in Lieu of Brief, # 4 Proposed Findings of Fact and Conclusions of Law, # 5 Text of Proposed Order)(WALSH, LIZA) (Entered: 08/10/2026)",Attachment 1,Declaration of Liza M. Walsh with Exhibit 1,0274-001. (08-10-2026) Declaration of Liza M. Walsh with Exhibit 1.pdf,FREE_RECAP_PDF_AVAILABLE,67,>=30,Exact local PDF page count.,865226,6ffe85d1646f4a3ad41071321fff91702fbefd21aff5533b3fcd2ae97a30c22d,72890fa9072afdce44696b11e0c07be7556e7270,fbe85c29036ca8d2b3ccefaa69053f44,False,,,,Aspose Pty Ltd.,"Aspose.PDF for .NET 24.6.0; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:20260810160255-04'00',D:20260810201849-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.1.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.1.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.1.pdf,https://www.courtlistener.com/docket/68869775/274/1/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024285975?caseid=550383,$3.00,3.00,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0274-002,274,2,2026-08-10,"Aug 10, 2026","MOTION to Seal by APPLE, INC.. (Attachments: # 1 Declaration of Liza M. Walsh with Exhibit 1, # 2 Declaration of Eric Willis with Exhibit 1, # 3 Statement in Lieu of Brief, # 4 Proposed Findings of Fact and Conclusions of Law, # 5 Text of Proposed Order)(WALSH, LIZA) (Entered: 08/10/2026)",Attachment 2,Declaration of Eric Willis with Exhibit 1,0274-002. (08-10-2026) Declaration of Eric Willis with Exhibit 1.pdf,FREE_RECAP_PDF_AVAILABLE,9,9,Exact local PDF page count.,270967,55a2296d4d115c6e35e862cb66738e11ce458aa07dcda5c1146471e0c3cf2e1d,2ee11b13151a8c066e7639df561f7fdf25057899,b32336de87ef167197e8db7e1fdcf117,False,,,,Aspose Pty Ltd.,"Aspose.PDF for .NET 24.6.0; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:20260810160319-04'00',D:20260810201912-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.2.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.2.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.2.pdf,https://www.courtlistener.com/docket/68869775/274/2/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024285976?caseid=550383,$0.90,0.90,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0274-003,274,3,2026-08-10,"Aug 10, 2026","MOTION to Seal by APPLE, INC.. (Attachments: # 1 Declaration of Liza M. Walsh with Exhibit 1, # 2 Declaration of Eric Willis with Exhibit 1, # 3 Statement in Lieu of Brief, # 4 Proposed Findings of Fact and Conclusions of Law, # 5 Text of Proposed Order)(WALSH, LIZA) (Entered: 08/10/2026)",Attachment 3,Statement in Lieu of Brief,0274-003. (08-10-2026) Statement in Lieu of Brief.pdf,FREE_RECAP_PDF_AVAILABLE,2,2,Exact local PDF page count.,165803,d55eb44049edb6425c21e64e6c7ee37eb8426d23b9a5c19c29cb856d23acd4ab,f33c4d3380f7c2b57e1d0f118e4d5bdc550dd5df,2e33b58f548d01920e4f8811547dd7d8,False,,,,Aspose Pty Ltd.,"Aspose.PDF for .NET 24.6.0; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:19000101000000-07'00',D:20260810201920-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.3.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.3.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.3.pdf,https://www.courtlistener.com/docket/68869775/274/3/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024285977?caseid=550383,$0.20,0.20,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0274-004,274,4,2026-08-10,"Aug 10, 2026","MOTION to Seal by APPLE, INC.. (Attachments: # 1 Declaration of Liza M. Walsh with Exhibit 1, # 2 Declaration of Eric Willis with Exhibit 1, # 3 Statement in Lieu of Brief, # 4 Proposed Findings of Fact and Conclusions of Law, # 5 Text of Proposed Order)(WALSH, LIZA) (Entered: 08/10/2026)",Attachment 4,Proposed Findings of Fact and Conclusions of Law,0274-004. (08-10-2026) Proposed Findings of Fact and Conclusions of Law.pdf,FREE_RECAP_PDF_AVAILABLE,11,11,Exact local PDF page count.,244538,5f860a9a114f689aee25d7bd1e76c547dcd1c905ad99cb89a041e028f9037ec4,9a4bae436396d1b3794a203181f2cbac89ed7ac6,4350126d2be2e7e2802d26714ebad196,False,,,,Aspose Pty Ltd.,"Aspose.PDF for .NET 24.6.0; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:19000101000000-07'00',D:20260810201929-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.4.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.4.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.4.pdf,https://www.courtlistener.com/docket/68869775/274/4/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024285978?caseid=550383,$1.10,1.10,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0274-005,274,5,2026-08-10,"Aug 10, 2026","MOTION to Seal by APPLE, INC.. (Attachments: # 1 Declaration of Liza M. Walsh with Exhibit 1, # 2 Declaration of Eric Willis with Exhibit 1, # 3 Statement in Lieu of Brief, # 4 Proposed Findings of Fact and Conclusions of Law, # 5 Text of Proposed Order)(WALSH, LIZA) (Entered: 08/10/2026)",Attachment 5,Text of Proposed Order,0274-005. (08-10-2026) (Text of Proposed Order).pdf,FREE_RECAP_PDF_AVAILABLE,6,6,Exact local PDF page count.,219756,34edcdc12ac013318b48368849ca103887308b3f26eb7a84cc5990a93fac147c,59a0b96b9d2ba3e255e6e5cc04b7ee9be5010075,744c87aef166643376f172417dc5866c,False,,,,Aspose Pty Ltd.,"Aspose.PDF for .NET 24.6.0; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:19000101000000-07'00',D:20260810201936-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.5.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.5.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.274.5.pdf,https://www.courtlistener.com/docket/68869775/274/5/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024285979?caseid=550383,$0.60,0.60,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0275,275,0,2026-08-10,"Aug 10, 2026","REDACTION to 227 Declaration,,, by APPLE, INC.. (Attachments: # 1 Declaration of Larry Barela (Redacted), # 2 Declaration of Clayton Leech, # 3 Declaration of Robert D. Keeling)(WALSH, LIZA) (Entered: 08/10/2026)",Main Document,Redacted Document,"0275. (08-10-2026) REDACTION to 227 Declaration, by APPLE, INC.pdf",FREE_RECAP_PDF_AVAILABLE,235,>=30,Exact local PDF page count.,3683997,db64d1efdfca3dbbf4ca1f4cd1b55d644a98616452e6a0a6cb59cd77276d9a6e,e9c3b265ebb6281e48a1419638bcbd7607fbf11d,d96db2a652f6b3523c5e3b875fb5d062,False,,,,Aspose Pty Ltd.,"Aspose.PDF for .NET 24.6.0; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:19000101000000-07'00',D:20260810202344-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.275.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.275.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.275.0.pdf,https://www.courtlistener.com/docket/68869775/275/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024285997?caseid=550383,$3.00,3.00,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0275-001,275,1,2026-08-10,"Aug 10, 2026","REDACTION to 227 Declaration,,, by APPLE, INC.. (Attachments: # 1 Declaration of Larry Barela (Redacted), # 2 Declaration of Clayton Leech, # 3 Declaration of Robert D. Keeling)(WALSH, LIZA) (Entered: 08/10/2026)",Attachment 1,Declaration of Larry Barela (Redacted),0275-001. (08-10-2026) Declaration of Larry Barela (Redacted).pdf,FREE_RECAP_PDF_AVAILABLE,6,6,Exact local PDF page count.,183202,639a509b97a9b9021c5a6a01db28bdb52a6f66a921152e893929eae1f3dd7ff3,f0842a54834e3e1fb9ca45cc1dba992a151cea88,a92918c1facc8f02cad59ecc2726f317,False,,,,Aspose Pty Ltd.,"Aspose.PDF for .NET 24.6.0; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:19000101000000-07'00',D:20260810202435-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.275.1.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.275.1.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.275.1.pdf,https://www.courtlistener.com/docket/68869775/275/1/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024285998?caseid=550383,$0.60,0.60,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0275-002,275,2,2026-08-10,"Aug 10, 2026","REDACTION to 227 Declaration,,, by APPLE, INC.. (Attachments: # 1 Declaration of Larry Barela (Redacted), # 2 Declaration of Clayton Leech, # 3 Declaration of Robert D. Keeling)(WALSH, LIZA) (Entered: 08/10/2026)",Attachment 2,Declaration of Clayton Leech,0275-002. (08-10-2026) Declaration of Clayton Leech.pdf,FREE_RECAP_PDF_AVAILABLE,6,6,Exact local PDF page count.,659647,f88c5792cf98d2bfdb4c0b9a3d075a1e8244e7f127aa3f649070191b23578177,625aace190bdd3d373b86c939a2ef393fb53ee8f,4332fba741b58b453e20f54f2335cb2a,False,,,,Aspose Pty Ltd.,"Aspose.PDF for .NET 24.6.0; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:19000101000000-07'00',D:20260810202442-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.275.2.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.275.2.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.275.2.pdf,https://www.courtlistener.com/docket/68869775/275/2/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024285999?caseid=550383,$0.60,0.60,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0275-003,275,3,2026-08-10,"Aug 10, 2026","REDACTION to 227 Declaration,,, by APPLE, INC.. (Attachments: # 1 Declaration of Larry Barela (Redacted), # 2 Declaration of Clayton Leech, # 3 Declaration of Robert D. Keeling)(WALSH, LIZA) (Entered: 08/10/2026)",Attachment 3,Declaration of Robert D. Keeling,0275-003. (08-10-2026) (Declaration of Robert D. Keeling).pdf,FREE_RECAP_PDF_AVAILABLE,8,8,Exact local PDF page count.,714039,05c77b8d0117f49b09327f95b550f233c112d9e92da8d521b5047312144789d5,e8ab62d353a7f5fada0dfe24d501211ad408e7d4,215d74dece21a86e5d5135974237d1d0,False,,,,Aspose Pty Ltd.,"Aspose.PDF for .NET 24.6.0; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:19000101000000-07'00',D:20260810202451-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.275.3.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.275.3.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.275.3.pdf,https://www.courtlistener.com/docket/68869775/275/3/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024286000?caseid=550383,$0.80,0.80,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0276,276,0,2026-08-11,"Aug 11, 2026","ORDER GRANTING DIRECT IPHONE PURCHASER PLAINTIFFS' AND INDIRECT IPHONE PURCHASER PLAINTIFFS' MOTION FOR ISSUANCE OF LETTER OF REQUEST UNDER THE HAGUE CONVENTION TO KLARNA BANK AB IN THE KINGDOM OF SWEDEN. Signed by Magistrate Judge Leda D. Wettre on 8/11/2026. (adc, ) (Entered: 08/11/2026)",Main Document,Order on Motion for Miscellaneous Relief,0276. (08-11-2026) ORDER GRANTING DIRECT IPHONE PURCHASER PLAINTIFFS AND INDIRECT IPHONE PURCHASER PLAINTIFFS MOTION.pdf,FREE_RECAP_PDF_AVAILABLE,2,2,Exact local PDF page count.,237691,dee75076333c37946a7e27b592a872cb1de318fb9af6ad29b9af4912bbb2db04,ff3bc6ac07266fda88c31a3e65e315297a7367a1,8abc98048c5b45550c426ccf785c7d40,False,,,,,"iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",,D:20260811161830-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.276.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.276.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.276.0.pdf,https://www.courtlistener.com/docket/68869775/276/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024290200?caseid=550383,$0.20,0.20,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0277,277,0,2026-08-12,"Aug 12, 2026","Letter from Liza M. Walsh to the Honorable Ronald Hedges, U.S.M.J. (Ret.) (Confidential - Filed Under Seal). (WALSH, LIZA)NOTICE TO COUNSEL: Counsel is advised that pursuant to Local Civil Rule 5.3(c)(2), a single, consolidated motion to seal shall be filed within 14 days following the completed briefing of the materials sought to be sealed, or within 14 days following the date on which the last of such materials was filed under temporary seal if the motion is resolved, unless otherwise directed by the Court. Counsel are further advised that service of sealed documents must be accomplished outside of ECF as provided by Federal R. Civ. Pro. 5(b)(2) only. (Entered: 08/12/2026)",Main Document,Letter,,PACER_LINK_AVAILABLE,,,Price not displayed; page count unknown.,,,,,,,,,,,,,https://ecf.njd.uscourts.gov/doc1/119024297009?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119024297009?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0278,278,0,2026-08-13,"Aug 13, 2026","Letter from Liza M. Walsh to the Honorable Leda D. Wettre, U.S.M.J. requesting that the Court unseal ECF Nos. 231, 232, and 233. (WALSH, LIZA) (Entered: 08/13/2026)",Main Document,Letter,"0278. (08-13-2026) Letter from Liza M. Walsh to the Honorable Leda D. Wettre, U.S.M.J. requesting that the Court unseal.pdf",FREE_RECAP_PDF_AVAILABLE,1,1,Exact local PDF page count.,254498,05dd75a238f226965154d9d9dddbaa594abe87d32736aefd58cadae3c4d81b6f,71ef441e3b3e92eab9b08512cfdaa9f6ccc9858c,2682bed67a9ad01f684c98e1caf5ec08,False,,,,Aspose Pty Ltd.,"Aspose.PDF for .NET 24.6.0; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:19000101000000-07'00',D:20260813141241-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.278.0_1.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.278.0_1.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.278.0.pdf,https://www.courtlistener.com/docket/68869775/278/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024299829?caseid=550383,$0.10,0.10,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0279,279,0,2026-08-14,"Aug 14, 2026","LETTER ORDER Granting the parties' request to unseal docket entries 231, 232, and 233 . Signed by Judge Julien Xavier Neals on 8/14/2026. (dmr) (Entered: 08/14/2026)",Main Document,Order,"0279. (08-14-2026) LETTER ORDER Granting the parties request to unseal docket entries 231, 232, and 233. Signed by Jud.pdf",FREE_RECAP_PDF_AVAILABLE,1,1,Exact local PDF page count.,293392,eb7be22d7edfd61faa98cbd6b0615cc6281811e4668ff1d835880097e2e40d05,2704292b06fe7605b9f488642bff16c9fd3f6a1e,5ef2b245067d8d371e219ef3b8031804,False,,,,,"iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",,D:20260814140712-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.279.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.279.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.279.0.pdf,https://www.courtlistener.com/docket/68869775/279/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024305138?caseid=550383,$0.10,0.10,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
